encoded_method,path_depth,url_length,query_param_count,query_string_length,payload_length,payload_entropy,special_char_count,header_count,auth_header_present,status_code,response_size,feature_vector,sensitive_fields_leaked,label
2,3,39,0,0,52,4.4097,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.4097, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,55,4.338,15,7,0,200,57,"[2, 3, 36, 0, 0, 55, 4.338, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,52,4.1259,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.1259, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,55,4.338,15,7,0,400,64,"[2, 3, 39, 0, 0, 55, 4.338, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,52,4.1259,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.1259, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,55,4.3744,15,7,0,200,57,"[2, 3, 36, 0, 0, 55, 4.3744, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,52,4.1644,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.1644, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,55,4.3744,15,7,0,400,64,"[2, 3, 39, 0, 0, 55, 4.3744, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,52,4.1644,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.1644, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,57,4.6421,15,7,0,200,57,"[2, 3, 36, 0, 0, 57, 4.6421, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,54,4.5119,15,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.5119, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,57,4.6421,15,7,0,400,64,"[2, 3, 39, 0, 0, 57, 4.6421, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,54,4.5119,15,7,0,400,64,"[2, 3, 39, 0, 0, 54, 4.5119, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,57,4.4183,15,7,0,200,57,"[2, 3, 36, 0, 0, 57, 4.4183, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,54,4.2478,15,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.2478, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,57,4.4183,15,7,0,400,64,"[2, 3, 39, 0, 0, 57, 4.4183, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,54,4.2478,15,7,0,400,64,"[2, 3, 39, 0, 0, 54, 4.2478, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,57,4.4534,15,7,0,200,57,"[2, 3, 36, 0, 0, 57, 4.4534, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,54,4.2848,15,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.2848, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,57,4.4534,15,7,0,400,64,"[2, 3, 39, 0, 0, 57, 4.4534, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,54,4.2848,15,7,0,400,64,"[2, 3, 39, 0, 0, 54, 4.2848, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.3664,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.3664, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,4.2116,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.2116, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.3664,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.3664, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.2116,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.2116, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.2313,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.2313, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,3.975,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 3.975, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.2313,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.2313, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,3.975,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 3.975, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.2713,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.2713, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,4.0176,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.0176, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.2713,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.2713, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.0176,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.0176, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,56,4.631,15,7,0,200,57,"[2, 3, 36, 0, 0, 56, 4.631, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,53,4.4993,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.4993, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,56,4.631,15,7,0,400,64,"[2, 3, 39, 0, 0, 56, 4.631, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,53,4.4993,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.4993, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,56,4.3049,15,7,0,200,57,"[2, 3, 36, 0, 0, 56, 4.3049, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,53,4.1528,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.1528, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,56,4.3049,15,7,0,400,64,"[2, 3, 39, 0, 0, 56, 4.3049, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,53,4.1528,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.1528, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,56,4.3406,15,7,0,200,57,"[2, 3, 36, 0, 0, 56, 4.3406, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,53,4.1905,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.1905, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,56,4.3406,15,7,0,400,64,"[2, 3, 39, 0, 0, 56, 4.3406, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,53,4.1905,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.1905, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.3112,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.3112, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,4.1514,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 4.1514, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.3112,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.3112, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,4.1514,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 4.1514, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.1071,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.1071, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,3.9261,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 3.9261, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.1071,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.1071, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,3.9261,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 3.9261, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.1479,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.1479, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,3.9696,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 3.9696, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.1479,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.1479, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,3.9696,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 3.9696, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.3664,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.3664, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,4.2116,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.2116, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.3664,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.3664, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.2116,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.2116, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.0884,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.0884, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,3.9081,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 3.9081, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.0884,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.0884, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,3.9081,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 3.9081, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.1284,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.1284, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,3.9507,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 3.9507, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.1284,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.1284, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,3.9507,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 3.9507, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,53,4.4473,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.4473, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,50,4.3015,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.3015, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,53,4.4473,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.4473, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,50,4.3015,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.3015, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,53,4.2517,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.2517, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,50,4.0713,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.0713, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,53,4.2517,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.2517, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,50,4.0713,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.0713, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,53,4.3037,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.3037, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,50,4.1264,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.1264, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,53,4.3037,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.3037, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,50,4.1264,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.1264, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.4336,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.4336, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.2857,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.2857, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.4336,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.4336, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.2857,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.2857, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.2009,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.2009, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,3.9846,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 3.9846, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.2009,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.2009, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,3.9846,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 3.9846, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.2394,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.2394, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.0254,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.0254, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.2394,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.2394, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.0254,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.0254, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.3664,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.3664, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,4.2116,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.2116, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.3664,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.3664, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.2116,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.2116, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.1966,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.1966, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,4.0414,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.0414, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.1966,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.1966, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.0414,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.0414, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.2366,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.2366, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,4.084,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.084, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.2366,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.2366, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.084,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.084, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.2542,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.2542, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,4.0892,15,7,0,200,57,"[2, 3, 36, 0, 0, 45, 4.0892, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.2542,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.2542, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,4.0892,15,7,0,400,64,"[2, 3, 39, 0, 0, 45, 4.0892, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.1552,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.1552, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,4.0003,15,7,0,200,57,"[2, 3, 36, 0, 0, 45, 4.0003, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.1552,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.1552, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,4.0003,15,7,0,400,64,"[2, 3, 39, 0, 0, 45, 4.0003, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.1969,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.1969, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,4.0448,15,7,0,200,57,"[2, 3, 36, 0, 0, 45, 4.0448, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.1969,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.1969, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,4.0448,15,7,0,400,64,"[2, 3, 39, 0, 0, 45, 4.0448, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,55,4.62,15,7,0,200,57,"[2, 3, 36, 0, 0, 55, 4.62, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,52,4.4866,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.4866, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,55,4.62,15,7,0,400,64,"[2, 3, 39, 0, 0, 55, 4.62, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,52,4.4866,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.4866, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,55,4.3172,15,7,0,200,57,"[2, 3, 36, 0, 0, 55, 4.3172, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,52,4.0969,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.0969, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,55,4.3172,15,7,0,400,64,"[2, 3, 39, 0, 0, 55, 4.3172, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,52,4.0969,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.0969, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,55,4.3536,15,7,0,200,57,"[2, 3, 36, 0, 0, 55, 4.3536, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,52,4.1354,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.1354, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,55,4.3536,15,7,0,400,64,"[2, 3, 39, 0, 0, 55, 4.3536, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,52,4.1354,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.1354, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.3264,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.3264, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,4.1691,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.1691, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.3264,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.3264, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.1691,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.1691, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.1415,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.1415, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,3.9402,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 3.9402, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.1415,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.1415, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,3.9402,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 3.9402, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.1815,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.1815, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,3.9828,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 3.9828, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.1815,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.1815, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,3.9828,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 3.9828, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.2542,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.2542, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,4.0892,15,7,0,200,57,"[2, 3, 36, 0, 0, 45, 4.0892, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.2542,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.2542, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,4.0892,15,7,0,400,64,"[2, 3, 39, 0, 0, 45, 4.0892, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.0978,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.0978, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,3.9201,15,7,0,200,57,"[2, 3, 36, 0, 0, 45, 3.9201, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.0978,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.0978, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,3.9201,15,7,0,400,64,"[2, 3, 39, 0, 0, 45, 3.9201, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.1395,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.1395, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,3.9645,15,7,0,200,57,"[2, 3, 36, 0, 0, 45, 3.9645, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.1395,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.1395, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,3.9645,15,7,0,400,64,"[2, 3, 39, 0, 0, 45, 3.9645, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.3112,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.3112, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,4.1514,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 4.1514, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.3112,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.3112, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,4.1514,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 4.1514, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.2141,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.2141, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,3.9696,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 3.9696, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.2141,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.2141, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,3.9696,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 3.9696, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.2549,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.2549, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,4.013,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 4.013, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.2549,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.2549, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,4.013,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 4.013, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,47,4.1956,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.1956, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,44,4.0249,15,7,0,200,57,"[2, 3, 36, 0, 0, 44, 4.0249, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,47,4.1956,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.1956, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,44,4.0249,15,7,0,400,64,"[2, 3, 39, 0, 0, 44, 4.0249, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,47,4.0944,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.0944, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,44,3.934,15,7,0,200,57,"[2, 3, 36, 0, 0, 44, 3.934, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,47,4.0944,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.0944, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,44,3.934,15,7,0,400,64,"[2, 3, 39, 0, 0, 44, 3.934, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,47,4.1369,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.1369, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,44,3.9794,15,7,0,200,57,"[2, 3, 36, 0, 0, 44, 3.9794, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,47,4.1369,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.1369, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,44,3.9794,15,7,0,400,64,"[2, 3, 39, 0, 0, 44, 3.9794, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,54,4.535,15,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.535, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,51,4.3956,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.3956, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,54,4.535,15,7,0,400,64,"[2, 3, 39, 0, 0, 54, 4.535, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,51,4.3956,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.3956, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,54,4.1737,15,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.1737, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,51,4.0355,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.0355, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,54,4.1737,15,7,0,400,64,"[2, 3, 39, 0, 0, 54, 4.1737, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,51,4.0355,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.0355, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,54,4.2107,15,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.2107, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,51,4.0747,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.0747, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,54,4.2107,15,7,0,400,64,"[2, 3, 39, 0, 0, 54, 4.2107, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,51,4.0747,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.0747, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,56,4.5461,15,7,0,200,57,"[2, 3, 36, 0, 0, 56, 4.5461, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,53,4.4095,15,7,0,200,57,"[2, 3, 36, 0, 0, 53, 4.4095, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,56,4.5461,15,7,0,400,64,"[2, 3, 39, 0, 0, 56, 4.5461, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,53,4.4095,15,7,0,400,64,"[2, 3, 39, 0, 0, 53, 4.4095, 15, 7, 0, 400, 64]",[],1
